Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,produccion_num,rendimiento_num
15,Boyacá,15550,Pisba,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","5,00","30,00","6,00",1081001,0.0,5.0,30.0,6.0
15,Boyacá,15572,Puerto Boyacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","18,00","180,00","10,00",1081001,0.0,18.0,180.0,10.0
15,Boyacá,15572,Puerto Boyacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","230,00","1.840,00","8,00",1081001,0.0,230.0,1840.0,8.0
15,Boyacá,15599,Ramiriquí,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,Transitorio,"0,00","8,00","80,00","10,00",1050200,0.0,8.0,80.0,10.0
15,Boyacá,15599,Ramiriquí,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2023,2023B,Transitorio,"0,00","8,00","80,00","10,00",1050200,0.0,8.0,80.0,10.0
15,Boyacá,15599,Ramiriquí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","100,00","1.800,00","18,00",1080200,0.0,100.0,1800.0,18.0
15,Boyacá,15599,Ramiriquí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"0,00","100,00","1.800,00","18,00",1080200,0.0,100.0,1800.0,18.0
15,Boyacá,15599,Ramiriquí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","80,00","1.440,00","18,00",1080200,0.0,80.0,1440.0,18.0
15,Boyacá,15599,Ramiriquí,Hortalizas,Hortalizas de fruto,"Calabacín, calabaza","Calabacín, calabaza",2022,2022B,Transitorio,"0,00","36,00","360,00","10,00",1051000,0.0,36.0,360.0,10.0
15,Boyacá,15599,Ramiriquí,Hortalizas,Hortalizas de fruto,"Calabacín, calabaza","Calabacín, calabaza",2023,2023B,Transitorio,"0,00","34,00","340,00","10,00",1051000,0.0,34.0,340.0,10.0
15,Boyacá,15599,Ramiriquí,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","1,00","2,00","2,00",1060500,0.0,1.0,2.0,2.0
15,Boyacá,15599,Ramiriquí,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","1,00","2,00","2,00",1060500,0.0,1.0,2.0,2.0
15,Boyacá,15599,Ramiriquí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","23,00","23,00","1,00",1010402,0.0,23.0,23.0,1.0
15,Boyacá,15599,Ramiriquí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","25,00","37,50","1,50",1010402,0.0,25.0,37.5,1.5
15,Boyacá,15600,Ráquira,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","40,00","43,85","1,10",1010402,0.0,40.0,43.85,1.1
15,Boyacá,15600,Ráquira,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","45,00","49,08","1,09",1010402,0.0,45.0,49.08,1.09
15,Boyacá,15600,Ráquira,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","90,00","88,09","0,98",1010402,0.0,90.0,88.09,0.98
15,Boyacá,15600,Ráquira,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","49,50","48,45","0,98",1010402,0.0,49.5,48.45,0.98
15,Boyacá,15600,Ráquira,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2022,2022B,Transitorio,"0,00","8,00","208,00","26,00",1053000,0.0,8.0,208.0,26.0
15,Boyacá,15600,Ráquira,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2023,2023B,Transitorio,"0,00","5,50","143,00","26,00",1053000,0.0,5.5,143.0,26.0
15,Boyacá,15621,Rondón,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024A,Transitorio,"0,00","1,00","10,00","10,00",1080200,0.0,1.0,10.0,10.0
15,Boyacá,15621,Rondón,Leguminosas,Leguminosas,Arveja,Arveja,2024,2024B,Transitorio,"0,00","1,00","1,17","1,17",1060100,0.0,1.0,1.17,1.17
15,Boyacá,15621,Rondón,Leguminosas,Leguminosas,Arveja,Arveja,2025,2025B,Transitorio,"0,00","1,00","1,17","1,17",1060100,0.0,1.0,1.17,1.17
15,Boyacá,15660,San Eduardo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","5,00","2,50","0,50",1010402,0.0,5.0,2.5,0.5
15,Boyacá,15660,San Eduardo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","5,00","3,50","0,70",1010402,0.0,5.0,3.5,0.7
15,Boyacá,15673,San Mateo,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2025,2025A,Transitorio,"0,00","2,50","25,00","10,00",1051100,0.0,2.5,25.0,10.0
15,Boyacá,15673,San Mateo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","50,00","50,00","1,00",1010402,0.0,50.0,50.0,1.0
15,Boyacá,15673,San Mateo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","60,00","72,00","1,20",1010402,0.0,60.0,72.0,1.2
15,Boyacá,15673,San Mateo,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"0,00","11,00","13,20","1,20",1010403,0.0,11.0,13.2,1.2
15,Boyacá,15673,San Mateo,Cereales,Cereales,Trigo,Trigo,2022,2022A,Transitorio,"0,00","4,00","2,40","0,60",1010800,0.0,4.0,2.4,0.6
15,Boyacá,15673,San Mateo,Cereales,Cereales,Trigo,Trigo,2023,2023A,Transitorio,"0,00","2,00","2,40","1,20",1010800,0.0,2.0,2.4,1.2
15,Boyacá,15673,San Mateo,Cereales,Cereales,Trigo,Trigo,2024,2024A,Transitorio,"0,00","2,50","3,00","1,20",1010800,0.0,2.5,3.0,1.2
15,Boyacá,15673,San Mateo,Cereales,Cereales,Trigo,Trigo,2025,2025A,Transitorio,"0,00","3,00","3,60","1,20",1010800,0.0,3.0,3.6,1.2
15,Boyacá,15681,San Pablo de Borbur,Leguminosas,Leguminosas,Maní,Maní,2025,2025B,Transitorio,"0,00","3,00","3,00","1,00",1060700,0.0,3.0,3.0,1.0
15,Boyacá,15690,Santa María,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023A,Transitorio,"0,00","3,50","10,50","3,00",1080200,0.0,3.5,10.5,3.0
15,Boyacá,15690,Santa María,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"0,00","2,00","12,00","6,00",1080400,0.0,2.0,12.0,6.0
15,Boyacá,15693,Santa Rosa de Viterbo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","29,00","29,00","1,00",1010402,0.0,29.0,29.0,1.0
15,Boyacá,15693,Santa Rosa de Viterbo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","36,00","36,24","1,01",1010402,0.0,36.0,36.24,1.01
15,Boyacá,15693,Santa Rosa de Viterbo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","36,50","36,85","1,01",1010402,0.0,36.5,36.85,1.01
15,Boyacá,15693,Santa Rosa de Viterbo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","40,00","44,75","1,12",1010402,0.0,40.0,44.75,1.12
15,Boyacá,15696,Santa Sofía,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2025,2025B,Transitorio,"0,00","1,00","20,00","20,00",1052500,0.0,1.0,20.0,20.0
15,Boyacá,15720,Sativanorte,Cereales,Cereales,Cebada,Cebada,2024,2024B,Transitorio,"0,00","0,50","0,75","1,50",1010300,0.0,0.5,0.75,1.5
15,Boyacá,15720,Sativanorte,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024B,Transitorio,"0,00","60,00","1.200,00","20,00",1080701,0.0,60.0,1200.0,20.0
15,Boyacá,15720,Sativanorte,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","2,00","10,00","5,00",1081001,0.0,2.0,10.0,5.0
15,Boyacá,15720,Sativanorte,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","1,50","7,50","5,00",1081001,0.0,1.5,7.5,5.0
15,Boyacá,15720,Sativanorte,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","1,00","2,00","2,00",1081001,0.0,1.0,2.0,2.0
15,Boyacá,15723,Sativasur,Cereales,Cereales,Cebada,Cebada,2022,2022B,Transitorio,"0,00","0,50","0,95","1,90",1010300,0.0,0.5,0.95,1.9
15,Boyacá,15723,Sativasur,Cereales,Cereales,Cebada,Cebada,2023,2023B,Transitorio,"0,00","0,56","1,06","1,89",1010300,0.0,0.56,1.06,1.89
15,Boyacá,15723,Sativasur,Cereales,Cereales,Cebada,Cebada,2024,2024B,Transitorio,"0,00","0,50","0,75","1,50",1010300,0.0,0.5,0.75,1.5
15,Boyacá,15723,Sativasur,Cereales,Cereales,Cebada,Cebada,2025,2025B,Transitorio,"0,00","0,50","0,75","1,50",1010300,0.0,0.5,0.75,1.5
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","5,00","5,00","1,00",1060200,0.0,5.0,5.0,1.0
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","5,80","5,80","1,00",1060200,0.0,5.8,5.8,1.0
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","6,00","6,00","1,00",1060200,0.0,6.0,6.0,1.0
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"0,00","3,00","3,60","1,20",1060200,0.0,3.0,3.6,1.2
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","3,00","4,50","1,50",1060500,0.0,3.0,4.5,1.5
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","3,00","1,99","0,66",1060500,0.0,3.0,1.99,0.66
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Haba,Haba,2024,2024B,Transitorio,"0,00","2,00","1,33","0,66",1060500,0.0,2.0,1.33,0.66
15,Boyacá,15723,Sativasur,Leguminosas,Leguminosas,Haba,Haba,2025,2025B,Transitorio,"0,00","0,50","1,55","3,10",1060500,0.0,0.5,1.55,3.1
15,Boyacá,15723,Sativasur,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","12,00","31,20","2,60",1010402,0.0,12.0,31.2,2.6
15,Boyacá,15723,Sativasur,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","11,50","6,43","0,56",1010402,0.0,11.5,6.43,0.56
15,Boyacá,15723,Sativasur,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","12,00","6,71","0,56",1010402,0.0,12.0,6.71,0.56
15,Boyacá,15723,Sativasur,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","10,00","22,00","2,20",1010402,0.0,10.0,22.0,2.2
15,Boyacá,15740,Siachoque,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","15,00","30,00","2,00",1060500,0.0,15.0,30.0,2.0
15,Boyacá,15755,Socotá,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","130,00","351,56","2,70",1010402,0.0,130.0,351.56,2.7
15,Boyacá,15755,Socotá,Cereales,Cereales,Trigo,Trigo,2024,2024B,Transitorio,"0,00","170,00","340,00","2,00",1010800,0.0,170.0,340.0,2.0
15,Boyacá,15757,Socha,Cereales,Cereales,Trigo,Trigo,2022,2022B,Transitorio,"0,00","1,50","3,00","2,00",1010800,0.0,1.5,3.0,2.0
15,Boyacá,15757,Socha,Cereales,Cereales,Trigo,Trigo,2023,2023B,Transitorio,"0,00","2,00","4,00","2,00",1010800,0.0,2.0,4.0,2.0
15,Boyacá,15759,Sogamoso,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","1,00","1,50","1,50",1060500,0.0,1.0,1.5,1.5
15,Boyacá,15759,Sogamoso,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","50,00","55,93","1,12",1010402,0.0,50.0,55.93,1.12
15,Boyacá,15759,Sogamoso,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","50,00","55,93","1,12",1010402,0.0,50.0,55.93,1.12
15,Boyacá,15761,Somondoco,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","20,00","24,00","1,20",1010404,0.0,20.0,24.0,1.2
15,Boyacá,15761,Somondoco,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","15,00","15,00","1,00",1010404,0.0,15.0,15.0,1.0
15,Boyacá,15763,Sotaquirá,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","7,00","10,50","1,50",1060200,0.0,7.0,10.5,1.5
15,Boyacá,15763,Sotaquirá,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","6,00","12,00","2,00",1060500,0.0,6.0,12.0,2.0
15,Boyacá,15763,Sotaquirá,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","5,00","10,00","2,00",1060500,0.0,5.0,10.0,2.0
15,Boyacá,15790,Tasco,Cereales,Cereales,Cebada,Cebada,2023,2023A,Transitorio,"0,00","3,00","7,50","2,50",1010300,0.0,3.0,7.5,2.5
15,Boyacá,15790,Tasco,Cereales,Cereales,Cebada,Cebada,2024,2024B,Transitorio,"0,00","2,50","6,25","2,50",1010300,0.0,2.5,6.25,2.5
15,Boyacá,15790,Tasco,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","12,00","20,14","1,68",1060200,0.0,12.0,20.14,1.68
15,Boyacá,15790,Tasco,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","10,00","17,48","1,75",1060200,0.0,10.0,17.48,1.75
15,Boyacá,15790,Tasco,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","10,00","17,48","1,75",1060200,0.0,10.0,17.48,1.75
15,Boyacá,15790,Tasco,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","3,00","3,98","1,33",1060500,0.0,3.0,3.98,1.33
15,Boyacá,15790,Tasco,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","1,00","1,33","1,33",1060500,0.0,1.0,1.33,1.33
15,Boyacá,15790,Tasco,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","25,00","16,78","0,67",1010402,0.0,25.0,16.78,0.67
15,Boyacá,15790,Tasco,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","20,00","13,98","0,70",1010402,0.0,20.0,13.98,0.7
15,Boyacá,15790,Tasco,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","20,00","13,98","0,70",1010402,0.0,20.0,13.98,0.7
15,Boyacá,15790,Tasco,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","13,00","9,09","0,70",1010402,0.0,13.0,9.09,0.7
15,Boyacá,15790,Tasco,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","5,00","10,00","2,00",1010800,0.0,5.0,10.0,2.0
15,Boyacá,15798,Tenza,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024A,Transitorio,"0,00","4,00","56,00","14,00",1080200,0.0,4.0,56.0,14.0
15,Boyacá,15806,Tibasosa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","25,00","32,44","1,30",1010402,0.0,25.0,32.44,1.3
15,Boyacá,15806,Tibasosa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","10,00","12,58","1,26",1010402,0.0,10.0,12.58,1.26
15,Boyacá,15806,Tibasosa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","15,00","18,88","1,26",1010402,0.0,15.0,18.88,1.26
15,Boyacá,15806,Tibasosa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","15,00","18,88","1,26",1010402,0.0,15.0,18.88,1.26
15,Boyacá,15808,Tinjacá,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","0,50","1,15","2,30",1080200,0.0,0.5,1.15,2.3
15,Boyacá,15810,Tipacoque,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"0,00","12,00","32,40","2,70",1010401,0.0,12.0,32.4,2.7
15,Boyacá,15810,Tipacoque,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"0,00","6,00","9,00","1,50",1010401,0.0,6.0,9.0,1.5
15,Boyacá,15810,Tipacoque,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"0,00","2,00","4,40","2,20",1010403,0.0,2.0,4.4,2.2
15,Boyacá,15810,Tipacoque,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2023,2023B,Transitorio,"0,00","1,00","5,00","5,00",1080702,0.0,1.0,5.0,5.0
15,Boyacá,15810,Tipacoque,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,Transitorio,"0,00","3,00","33,00","11,00",1080701,0.0,3.0,33.0,11.0
15,Boyacá,15810,Tipacoque,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2023,2023A,Transitorio,"0,00","2,00","30,00","15,00",1052500,0.0,2.0,30.0,15.0
15,Boyacá,15814,Toca,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2022,2022B,Transitorio,"0,00","52,00","520,00","10,00",1059900,0.0,52.0,520.0,10.0
15,Boyacá,15816,Togüí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,Transitorio,"0,00","4,00","56,00","14,00",1080701,0.0,4.0,56.0,14.0
15,Boyacá,15816,Togüí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2023,2023B,Transitorio,"0,00","5,00","70,00","14,00",1080701,0.0,5.0,70.0,14.0
15,Boyacá,15820,Tópaga,Cereales,Cereales,Cebada,Cebada,2025,2025A,Transitorio,"0,00","4,00","14,00","3,50",1010300,0.0,4.0,14.0,3.5
15,Boyacá,15835,Turmequé,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","4,00","3,54","0,88",1060500,0.0,4.0,3.54,0.88
15,Boyacá,15835,Turmequé,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","4,00","3,54","0,88",1060500,0.0,4.0,3.54,0.88
15,Boyacá,15835,Turmequé,Leguminosas,Leguminosas,Haba,Haba,2024,2024B,Transitorio,"0,00","4,00","3,54","0,88",1060500,0.0,4.0,3.54,0.88
15,Boyacá,15837,Tuta,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","35,00","29,36","0,84",1010402,0.0,35.0,29.36,0.84
15,Boyacá,15837,Tuta,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","40,00","33,56","0,84",1010402,0.0,40.0,33.56,0.84
15,Boyacá,15837,Tuta,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","65,00","54,53","0,84",1010402,0.0,65.0,54.53,0.84
15,Boyacá,15837,Tuta,Cereales,Cereales,Trigo,Trigo,2022,2022B,Transitorio,"0,00","50,00","100,00","2,00",1010800,0.0,50.0,100.0,2.0
15,Boyacá,15837,Tuta,Cereales,Cereales,Trigo,Trigo,2023,2023B,Transitorio,"0,00","25,00","50,00","2,00",1010800,0.0,25.0,50.0,2.0
15,Boyacá,15837,Tuta,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","6,00","10,80","1,80",1010800,0.0,6.0,10.8,1.8
15,Boyacá,15839,Tutazá,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","3,00","3,60","1,20",1060200,0.0,3.0,3.6,1.2
15,Boyacá,15839,Tutazá,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","2,40","3,60","1,50",1060200,0.0,2.4,3.6,1.5
15,Boyacá,15839,Tutazá,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"0,00","0,50","1,00","2,00",1060200,0.0,0.5,1.0,2.0
15,Boyacá,15842,Úmbita,Leguminosas,Leguminosas,Haba,Haba,2022,2022A,Transitorio,"0,00","5,00","6,02","1,20",1060500,0.0,5.0,6.02,1.2
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,"Hibias, ocas","Hibias, ocas",2024,2024B,Transitorio,"0,00","0,05","0,20","4,00",1080800,0.0,0.05,0.2,4.0
15,Boyacá,15842,Úmbita,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","42,00","34,30","0,82",1010402,0.0,42.0,34.3,0.82
15,Boyacá,15842,Úmbita,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","50,00","41,95","0,84",1010402,0.0,50.0,41.95,0.84
15,Boyacá,15842,Úmbita,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","50,00","41,95","0,84",1010402,0.0,50.0,41.95,0.84
15,Boyacá,15842,Úmbita,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","30,00","25,17","0,84",1010402,0.0,30.0,25.17,0.84
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Nabo,Nabo,2023,2023A,Transitorio,"0,00","0,10","0,50","5,00",1080500,0.0,0.1,0.5,5.0
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Nabo,Nabo,2024,2024A,Transitorio,"0,00","0,05","0,30","6,00",1080500,0.0,0.05,0.3,6.0
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022A,Transitorio,"0,00","4,00","68,00","17,00",1080200,0.0,4.0,68.0,17.0
15,Boyacá,15879,Viracachá,Leguminosas,Leguminosas,Arveja,Arveja,2025,2025A,Transitorio,"0,00","20,00","28,04","1,40",1060100,0.0,20.0,28.04,1.4
15,Boyacá,15897,Zetaquira,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"0,00","150,00","300,00","2,00",1060200,0.0,150.0,300.0,2.0
15,Boyacá,15897,Zetaquira,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"0,00","200,00","300,00","1,50",1060200,0.0,200.0,300.0,1.5
15,Boyacá,15897,Zetaquira,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","6,00","9,00","1,50",1010404,0.0,6.0,9.0,1.5
15,Boyacá,15897,Zetaquira,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","6,00","10,80","1,80",1010404,0.0,6.0,10.8,1.8
15,Boyacá,15897,Zetaquira,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","40,00","80,00","2,00",1010404,0.0,40.0,80.0,2.0
17,Caldas,17042,Anserma,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024A,Transitorio,"0,00","4,00","20,00","5,00",1010403,0.0,4.0,20.0,5.0
17,Caldas,17042,Anserma,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"0,00","1,00","5,00","5,00",1010403,0.0,1.0,5.0,5.0
17,Caldas,17042,Anserma,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","3,00","4,50","1,50",1010404,0.0,3.0,4.5,1.5
17,Caldas,17042,Anserma,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","2,00","3,00","1,50",1010404,0.0,2.0,3.0,1.5
17,Caldas,17088,Belalcázar,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"0,00","14,00","42,00","3,00",1010402,0.0,14.0,42.0,3.0
17,Caldas,17174,Chinchiná,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"0,00","10,00","16,78","1,68",1010401,0.0,10.0,16.78,1.68
17,Caldas,17174,Chinchiná,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","1,00","0,84","0,84",1010404,0.0,1.0,0.84,0.84
17,Caldas,17380,La Dorada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","4,00","4,00","1,00",1010404,0.0,4.0,4.0,1.0
17,Caldas,17442,Marmato,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","1,00","6,00","6,00",1081001,0.0,1.0,6.0,6.0
17,Caldas,17442,Marmato,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","1,00","6,00","6,00",1081001,0.0,1.0,6.0,6.0
17,Caldas,17616,Risaralda,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023B,Transitorio,"0,00","7,00","42,00","6,00",1010403,0.0,7.0,42.0,6.0
17,Caldas,17616,Risaralda,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024B,Transitorio,"0,00","5,00","22,50","4,50",1010403,0.0,5.0,22.5,4.5
17,Caldas,17616,Risaralda,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025B,Transitorio,"0,00","5,00","22,50","4,50",1010403,0.0,5.0,22.5,4.5
17,Caldas,17616,Risaralda,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"0,00","6,00","90,00","15,00",1081001,0.0,6.0,90.0,15.0
17,Caldas,17616,Risaralda,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","5,00","70,00","14,00",1081001,0.0,5.0,70.0,14.0
