metrica,valor_original,cantidad
Producción,"77.968,00",1
Producción,"78.480,00",1
Producción,"782.023,00",1
Producción,"786.759,40",1
Producción,"79.020,00",1
Producción,"79.375,00",1
Producción,"79.950,00",1
Producción,"8.001,50",1
Producción,"8.010,00",1
Producción,"8.019,00",1
Producción,"8.022,00",1
Producción,"8.029,00",1
Producción,"8.030,00",1
Producción,"8.032,50",1
Producción,"8.043,75",1
Producción,"8.045,00",1
Producción,"8.048,50",1
Producción,"8.053,38",1
Producción,"8.055,00",1
Producción,"8.061,37",1
Producción,"8.064,00",1
Producción,"8.069,60",1
Producción,"8.070,00",1
Producción,"8.075,00",1
Producción,"8.075,71",1
Producción,"8.078,00",1
Producción,"8.081,25",1
Producción,"8.083,50",1
Producción,"8.098,42",1
Producción,"8.103,51",1
Producción,"8.104,50",1
Producción,"8.105,00",1
Producción,"8.115,20",1
Producción,"8.118,00",1
Producción,"8.120,00",1
Producción,"8.121,75",1
Producción,"8.122,90",1
Producción,"8.123,32",1
Producción,"8.125,10",1
Producción,"8.126,52",1
Producción,"8.128,00",1
Producción,"8.131,60",1
Producción,"8.141,00",1
Producción,"8.151,09",1
Producción,"8.155,00",1
Producción,"8.156,00",1
Producción,"8.165,00",1
Producción,"8.169,00",1
Producción,"8.170,00",1
Producción,"8.170,20",1
Producción,"8.174,00",1
Producción,"8.177,57",1
Producción,"8.184,00",1
Producción,"8.194,07",1
Producción,"8.196,00",1
Producción,"8.200,00",1
Producción,"8.204,00",1
Producción,"8.206,00",1
Producción,"8.213,00",1
Producción,"8.216,08",1
Producción,"8.228,00",1
Producción,"8.232,00",1
Producción,"8.239,00",1
Producción,"8.240,00",1
Producción,"8.244,00",1
Producción,"8.247,60",1
Producción,"8.249,00",1
Producción,"8.255,50",1
Producción,"8.255,61",1
Producción,"8.261,00",1
Producción,"8.265,00",1
Producción,"8.265,60",1
Producción,"8.268,00",1
Producción,"8.270,00",1
Producción,"8.274,00",1
Producción,"8.284,00",1
Producción,"8.286,29",1
Producción,"8.294,00",1
Producción,"8.295,90",1
Producción,"8.302,50",1
Producción,"8.303,41",1
Producción,"8.310,00",1
Producción,"8.310,90",1
Producción,"8.316,00",1
Producción,"8.321,50",1
Producción,"8.325,90",1
Producción,"8.340,00",1
Producción,"8.341,05",1
Producción,"8.343,00",1
Producción,"8.344,00",1
Producción,"8.344,50",1
Producción,"8.350,00",1
Producción,"8.352,00",1
Producción,"8.361,00",1
Producción,"8.365,00",1
Producción,"8.372,50",1
Producción,"8.376,00",1
Producción,"8.385,00",1
Producción,"8.387,50",1
Producción,"8.395,00",1
Producción,"8.397,50",1
Producción,"8.398,00",1
Producción,"8.402,20",1
Producción,"8.404,00",1
Producción,"8.406,57",1
Producción,"8.408,00",1
Producción,"8.411,55",1
Producción,"8.412,92",1
Producción,"8.420,00",1
Producción,"8.420,44",1
Producción,"8.421,00",1
Producción,"8.433,24",1
Producción,"8.435,00",1
Producción,"8.445,00",1
Producción,"8.452,40",1
Producción,"8.454,00",1
Producción,"8.460,00",1
Producción,"8.462,70",1
Producción,"8.475,00",1
Producción,"8.480,00",1
Producción,"8.483,00",1
Producción,"8.484,00",1
Producción,"8.495,04",1
Producción,"8.502,00",1
Producción,"8.506,58",1
Producción,"8.512,00",1
Producción,"8.512,50",1
Producción,"8.513,70",1
Producción,"8.514,69",1
Producción,"8.519,50",1
Producción,"8.522,90",1
Producción,"8.525,00",1
Producción,"8.528,00",1
Producción,"8.532,00",1
Producción,"8.542,50",1
Producción,"8.544,00",1
Producción,"8.545,00",1
Producción,"8.545,95",1
Producción,"8.550,40",1
Producción,"8.561,00",1
Producción,"8.577,00",1
Producción,"8.579,00",1
Producción,"8.586,00",1
Producción,"8.588,00",1
Producción,"8.592,50",1
Producción,"8.600,08",1
Producción,"8.602,00",1
Producción,"8.608,00",1
Producción,"8.610,45",1
Producción,"8.611,20",1
Producción,"8.620,00",1
Producción,"8.621,10",1
Producción,"8.623,62",1
Producción,"8.627,50",1
Producción,"8.633,00",1
Producción,"8.638,00",1
Producción,"8.642,50",1
Producción,"8.645,94",1
Producción,"8.647,50",1
Producción,"8.652,60",1
Producción,"8.660,10",1
Producción,"8.664,00",1
Producción,"8.670,00",1
Producción,"8.672,40",1
Producción,"8.673,00",1
Producción,"8.677,50",1
Producción,"8.680,00",1
Producción,"8.688,00",1
Producción,"8.706,50",1
Producción,"8.711,51",1
Producción,"8.730,00",1
Producción,"8.731,40",1
Producción,"8.738,62",1
Producción,"8.740,38",1
Producción,"8.745,00",1
Producción,"8.756,00",1
Producción,"8.758,40",1
Producción,"8.760,00",1
Producción,"8.761,17",1
Producción,"8.768,50",1
Producción,"8.792,50",1
Producción,"8.793,20",1
Producción,"8.796,00",1
Producción,"8.797,50",1
Producción,"8.799,00",1
Producción,"8.806,40",1
Producción,"8.807,00",1
Producción,"8.808,00",1
Producción,"8.811,10",1
Producción,"8.812,80",1
Producción,"8.815,00",1
Producción,"8.817,00",1
Producción,"8.827,00",1
Producción,"8.831,78",1
Producción,"8.835,00",1
Producción,"8.838,00",1
Producción,"8.847,00",1
Producción,"8.848,00",1
Producción,"8.850,19",1
Producción,"8.854,79",1
Producción,"8.855,00",1
Producción,"8.862,15",1
Producción,"8.870,00",1
Producción,"8.872,68",1
Producción,"8.874,00",1
Producción,"8.881,56",1
Producción,"8.890,50",1
Producción,"8.896,00",1
Producción,"8.897,70",1
Producción,"8.916,80",1
Producción,"8.947,50",1
Producción,"8.952,00",1
Producción,"8.968,62",1
Producción,"8.972,60",1
Producción,"8.977,50",1
Producción,"8.987,00",1
Producción,"8.988,00",1
Producción,"8.990,00",1
Producción,"80.100,00",1
Producción,"80.550,00",1
Producción,"80.600,00",1
Producción,"804.870,00",1
Producción,"81.000,00",1
Producción,"81.540,00",1
Producción,"81.600,00",1
Producción,"81.630,00",1
Producción,"81.791,00",1
Producción,"817.800,00",1
Producción,"82.229,00",1
Producción,"82.420,00",1
Producción,"82.500,00",1
Producción,"82.650,00",1
Producción,"82.800,00",1
Producción,"823.881,24",1
Producción,"828.630,00",1
Producción,"829.530,00",1
Producción,"83.093,70",1
Producción,"83.209,70",1
Producción,"83.297,50",1
Producción,"83.776,70",1
Producción,"83.850,00",1
Producción,"83.872,00",1
Producción,"83.952,00",1
Producción,"84.000,00",1
Producción,"84.760,00",1
Producción,"84.791,70",1
Producción,"84.840,00",1
Producción,"85.068,00",1
Producción,"85.280,00",1
Producción,"85.316,00",1
Producción,"85.703,80",1
Producción,"85.750,00",1
Producción,"857.560,00",1
Producción,"86.003,00",1
Producción,"86.300,00",1
Producción,"86.515,00",1
Producción,"86.646,20",1
Producción,"860.880,00",1
Producción,"87.000,00",1
Producción,"87.070,00",1
Producción,"87.246,00",1
Producción,"87.560,00",1
Producción,"87.626,00",1
Producción,"87.916,00",1
Producción,"87.967,78",1
Producción,"88.130,00",1
Producción,"88.164,00",1
Producción,"88.200,00",1
Producción,"88.288,00",1
Producción,"88.360,00",1
Producción,"88.374,00",1
Producción,"88.729,20",1
Producción,"88.964,00",1
Producción,"89.081,76",1
Producción,"89.478,27",1
Producción,"89.600,00",1
Producción,"89.705,00",1
Producción,"89.850,00",1
Producción,"895.390,00",1
Producción,"9.005,08",1
Producción,"9.005,55",1
Producción,"9.012,00",1
Producción,"9.020,40",1
Producción,"9.032,10",1
Producción,"9.035,00",1
Producción,"9.037,50",1
Producción,"9.048,00",1
Producción,"9.050,00",1
Producción,"9.050,79",1
Producción,"9.057,75",1
Producción,"9.064,00",1
Producción,"9.067,50",1
Producción,"9.072,00",1
Producción,"9.086,55",1
Producción,"9.097,20",1
Producción,"9.100,80",1
Producción,"9.104,32",1
Producción,"9.107,79",1
Producción,"9.109,62",1
Producción,"9.126,74",1
Producción,"9.130,00",1
Producción,"9.133,00",1
Producción,"9.142,50",1
Producción,"9.148,90",1
Producción,"9.150,00",1
Producción,"9.152,00",1
Producción,"9.156,00",1
Producción,"9.160,00",1
Producción,"9.164,25",1
Producción,"9.174,84",1
Producción,"9.176,00",1
Producción,"9.184,00",1
Producción,"9.190,00",1
Producción,"9.194,40",1
Producción,"9.198,70",1
Producción,"9.201,19",1
Producción,"9.207,00",1
Producción,"9.211,00",1
Producción,"9.211,40",1
Producción,"9.213,61",1
Producción,"9.214,00",1
Producción,"9.220,00",1
Producción,"9.220,96",1
Producción,"9.221,31",1
Producción,"9.223,20",1
Producción,"9.232,00",1
Producción,"9.240,01",1
Producción,"9.248,00",1
Producción,"9.252,34",1
Producción,"9.255,00",1
Producción,"9.264,00",1
Producción,"9.265,00",1
Producción,"9.282,00",1
Producción,"9.285,00",1
Producción,"9.288,00",1
Producción,"9.301,50",1
Producción,"9.303,90",1
Producción,"9.306,00",1
Producción,"9.310,00",1
Producción,"9.330,00",1
Producción,"9.337,02",1
Producción,"9.342,00",1
Producción,"9.345,00",1
Producción,"9.355,78",1
Producción,"9.358,80",1
Producción,"9.368,00",1
Producción,"9.383,11",1
Producción,"9.390,60",1
Producción,"9.394,00",1
Producción,"9.415,00",1
Producción,"9.416,22",1
Producción,"9.417,60",1
Producción,"9.422,00",1
Producción,"9.424,00",1
Producción,"9.425,00",1
Producción,"9.448,00",1
Producción,"9.448,20",1
Producción,"9.475,00",1
Producción,"9.486,18",1
Producción,"9.490,00",1
Producción,"9.499,00",1
Producción,"9.504,00",1
Producción,"9.510,60",1
Producción,"9.520,00",1
Producción,"9.525,00",1
Producción,"9.526,00",1
Producción,"9.529,40",1
Producción,"9.530,00",1
Producción,"9.536,00",1
Producción,"9.541,80",1
Producción,"9.544,00",1
Producción,"9.545,00",1
Producción,"9.554,00",1
Producción,"9.555,00",1
Producción,"9.558,00",1
Producción,"9.570,00",1
Producción,"9.573,15",1
Producción,"9.575,00",1
Producción,"9.583,78",1
Producción,"9.585,00",1
Producción,"9.601,00",1
Producción,"9.610,00",1
Producción,"9.614,00",1
Producción,"9.620,00",1
Producción,"9.640,00",1
Producción,"9.644,03",1
Producción,"9.645,00",1
Producción,"9.646,00",1
Producción,"9.650,00",1
Producción,"9.655,20",1
Producción,"9.660,00",1
Producción,"9.666,00",1
Producción,"9.671,49",1
Producción,"9.675,00",1
Producción,"9.678,80",1
Producción,"9.679,50",1
Producción,"9.686,00",1
Producción,"9.700,00",1
Producción,"9.701,90",1
Producción,"9.704,00",1
Producción,"9.708,00",1
Producción,"9.713,70",1
Producción,"9.715,00",1
Producción,"9.716,00",1
Producción,"9.725,56",1
Producción,"9.732,00",1
Producción,"9.733,40",1
Producción,"9.745,00",1
Producción,"9.751,75",1
Producción,"9.753,75",1
Producción,"9.756,00",1
Producción,"9.758,00",1
Producción,"9.770,00",1
Producción,"9.787,50",1
Producción,"9.788,14",1
Producción,"9.792,00",1
Producción,"9.795,23",1
Producción,"9.797,42",1
Producción,"9.806,40",1
Producción,"9.808,50",1
Producción,"9.813,08",1
Producción,"9.820,00",1
Producción,"9.828,00",1
Producción,"9.842,00",1
Producción,"9.846,00",1
Producción,"9.850,00",1
Producción,"9.852,00",1
Producción,"9.855,00",1
Producción,"9.864,00",1
Producción,"9.866,44",1
Producción,"9.867,00",1
Producción,"9.870,50",1
Producción,"9.880,00",1
Producción,"9.901,20",1
Producción,"9.903,00",1
Producción,"9.915,00",1
Producción,"9.930,00",1
Producción,"9.936,61",1
Producción,"9.945,00",1
Producción,"9.952,00",1
Producción,"9.954,00",1
Producción,"9.968,00",1
Producción,"9.980,00",1
Producción,"9.987,48",1
Producción,"9.995,84",1
Producción,"9.997,00",1
Producción,"90.000,00",1
Producción,"90.100,00",1
Producción,"90.795,00",1
Producción,"90.860,00",1
Producción,"91.300,00",1
Producción,"91.400,00",1
Producción,"91.784,00",1
Producción,"911.430,00",1
Producción,"92.160,00",1
Producción,"92.537,80",1
Producción,"93.217,80",1
Producción,"935.480,00",1
Producción,"94.050,00",1
Producción,"94.080,00",1
Producción,"94.200,00",1
Producción,"94.237,80",1
Producción,"94.314,48",1
Producción,"94.339,21",1
Producción,"94.804,20",1
Producción,"94.995,00",1
Producción,"95.058,00",1
Producción,"95.355,00",1
Producción,"95.855,00",1
Producción,"96.300,00",1
Producción,"97.541,60",1
Producción,"97.890,00",1
Producción,"97.895,85",1
Producción,"979.560,00",1
Producción,"98.550,00",1
Producción,"98.940,00",1
Producción,"99.000,00",1
Producción,"99.200,00",1
Producción,"99.450,00",1
Producción,"99.500,00",1
Producción,"99.525,00",1
Producción,"99.660,00",1
Producción,"99.680,00",1
Producción,"99.699,60",1
Producción,"99.901,14",1
Área cosechada,"1.000,00",140
Área cosechada,"1.200,00",98
Área cosechada,"1.500,00",91
Área cosechada,"2.000,00",69
Área cosechada,"1.100,00",62
Área cosechada,"1.300,00",58
Área cosechada,"1.400,00",46
Área cosechada,"1.150,00",43
Área cosechada,"2.500,00",40
Área cosechada,"2.100,00",39
Área cosechada,"1.050,00",38
Área cosechada,"1.600,00",34
Área cosechada,"1.800,00",34
Área cosechada,"1.450,00",30
Área cosechada,"2.800,00",26
Área cosechada,"1.250,00",25
Área cosechada,"2.200,00",24
Área cosechada,"6.000,00",24
Área cosechada,"3.500,00",23
Área cosechada,"1.580,00",22
Área cosechada,"1.700,00",22
Área cosechada,"1.900,00",20
Área cosechada,"2.300,00",20
Área cosechada,"3.000,00",20
Área cosechada,"1.020,00",17
Área cosechada,"1.350,00",17
Área cosechada,"1.180,00",16
Área cosechada,"2.600,00",16
Área cosechada,"5.000,00",16
Área cosechada,"1.550,00",15
Área cosechada,"1.080,00",14
Área cosechada,"1.110,00",14
Área cosechada,"1.040,00",13
Área cosechada,"1.140,00",13
Área cosechada,"2.400,00",13
Área cosechada,"2.700,00",13
Área cosechada,"4.000,00",13
Área cosechada,"1.160,00",12
Área cosechada,"1.750,00",12
Área cosechada,"1.950,00",12
Área cosechada,"3.300,00",12
Área cosechada,"1.280,00",11
Área cosechada,"1.380,00",11
Área cosechada,"2.050,00",11
Área cosechada,"2.350,00",11
Área cosechada,"1.230,00",10
Área cosechada,"1.240,00",10
Área cosechada,"1.420,00",10
Área cosechada,"1.440,00",10
Área cosechada,"1.005,00",9
Área cosechada,"1.125,00",9
Área cosechada,"1.220,00",9
Área cosechada,"1.260,00",9
Área cosechada,"1.360,00",9
Área cosechada,"1.490,00",9
Área cosechada,"1.570,00",9
Área cosechada,"1.590,00",9
Área cosechada,"1.650,00",9
Área cosechada,"1.780,00",9
Área cosechada,"1.790,00",9
Área cosechada,"1.850,00",9
Área cosechada,"3.200,00",9
Área cosechada,"4.100,00",9
Área cosechada,"1.120,00",8
Área cosechada,"1.341,00",8
Área cosechada,"1.540,00",8
Área cosechada,"2.220,00",8
Área cosechada,"2.450,00",8
Área cosechada,"2.750,00",8
Área cosechada,"3.346,00",8
Área cosechada,"1.016,00",7
Área cosechada,"1.030,00",7
Área cosechada,"1.033,00",7
Área cosechada,"1.090,00",7
Área cosechada,"1.130,00",7
Área cosechada,"1.249,00",7
Área cosechada,"1.254,00",7
Área cosechada,"1.270,00",7
Área cosechada,"1.390,00",7
Área cosechada,"1.430,00",7
Área cosechada,"1.520,00",7
Área cosechada,"1.575,00",7
Área cosechada,"1.584,00",7
Área cosechada,"1.680,00",7
Área cosechada,"15.000,00",7
Área cosechada,"16.965,00",7
Área cosechada,"2.009,00",7
Área cosechada,"2.040,00",7
Área cosechada,"2.150,00",7
Área cosechada,"2.285,00",7
Área cosechada,"2.310,00",7
Área cosechada,"2.900,00",7
Área cosechada,"29.490,00",7
Área cosechada,"3.825,00",7
Área cosechada,"4.300,00",7
Área cosechada,"4.500,00",7
Área cosechada,"4.650,00",7
Área cosechada,"6.796,00",7
Área cosechada,"9.700,00",7
Área cosechada,"1.017,00",6
Área cosechada,"1.026,00",6
Área cosechada,"1.049,00",6
Área cosechada,"1.070,00",6
Área cosechada,"1.077,00",6
Área cosechada,"1.104,00",6
Área cosechada,"1.251,00",6
Área cosechada,"1.320,00",6
Área cosechada,"1.464,50",6
Área cosechada,"1.501,00",6
Área cosechada,"1.598,00",6
Área cosechada,"1.805,00",6
Área cosechada,"1.819,10",6
Área cosechada,"1.840,00",6
Área cosechada,"1.980,00",6
Área cosechada,"10.184,00",6
Área cosechada,"10.537,00",6
Área cosechada,"2.175,00",6
Área cosechada,"2.650,00",6
Área cosechada,"2.930,00",6
Área cosechada,"2.948,00",6
Área cosechada,"20.766,00",6
Área cosechada,"3.100,00",6
Área cosechada,"3.600,00",6
Área cosechada,"33.900,00",6
Área cosechada,"4.825,00",6
Área cosechada,"5.584,00",6
Área cosechada,"8.130,00",6
Área cosechada,"9.200,00",6
Área cosechada,"1.015,00",5
Área cosechada,"1.054,00",5
Área cosechada,"1.059,00",5
Área cosechada,"1.098,00",5
Área cosechada,"1.102,00",5
Área cosechada,"1.170,00",5
Área cosechada,"1.185,00",5
Área cosechada,"1.190,00",5
Área cosechada,"1.192,00",5
Área cosechada,"1.198,00",5
Área cosechada,"1.235,00",5
Área cosechada,"1.245,00",5
Área cosechada,"1.275,00",5
Área cosechada,"1.310,00",5
Área cosechada,"1.315,00",5
Área cosechada,"1.340,00",5
Área cosechada,"1.395,00",5
Área cosechada,"1.460,00",5
Área cosechada,"1.510,00",5
Área cosechada,"1.524,00",5
Área cosechada,"1.565,00",5
Área cosechada,"1.610,00",5
Área cosechada,"1.617,00",5
Área cosechada,"1.630,00",5
Área cosechada,"1.775,00",5
Área cosechada,"1.817,00",5
Área cosechada,"1.860,00",5
Área cosechada,"1.890,00",5
Área cosechada,"1.994,00",5
Área cosechada,"10.100,00",5
Área cosechada,"10.525,00",5
Área cosechada,"2.005,00",5
Área cosechada,"2.080,00",5
Área cosechada,"2.160,00",5
Área cosechada,"2.250,00",5
Área cosechada,"2.480,00",5
Área cosechada,"2.882,00",5
Área cosechada,"2.976,00",5
Área cosechada,"3.291,00",5
Área cosechada,"3.322,00",5
Área cosechada,"3.400,00",5
Área cosechada,"3.800,00",5
Área cosechada,"4.089,00",5
Área cosechada,"5.100,00",5
Área cosechada,"6.040,00",5
Área cosechada,"6.500,00",5
Área cosechada,"6.882,00",5
Área cosechada,"7.076,00",5
Área cosechada,"7.285,00",5
Área cosechada,"1.007,00",4
Área cosechada,"1.027,00",4
Área cosechada,"1.035,00",4
Área cosechada,"1.041,00",4
Área cosechada,"1.042,00",4
Área cosechada,"1.055,00",4
Área cosechada,"1.056,30",4
Área cosechada,"1.060,00",4
Área cosechada,"1.066,00",4
Área cosechada,"1.072,00",4
Área cosechada,"1.079,00",4
