Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,metrica_cero
25653,San Cayetano,1060100,Arveja,2024,2024A,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1060100,Arveja,2025,2025A,Transitorio,"6,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,2043603,Limón,2025,2025,Permanente,"14,89","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1010402,Maíz,2022,2022B,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1010402,Maíz,2023,2023B,Transitorio,"4,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1010402,Maíz,2024,2024B,Transitorio,"4,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1010402,Maíz,2025,2025B,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1010404,Maíz,2023,2023B,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25653,San Cayetano,1080701,Papa,2023,2023A,Transitorio,"600,00","0,00","0,00","0,00",produccion_num
25658,San Francisco,2040201,Aguacate,2020,2020,Permanente,"7,54","0,00","0,00","0,00",produccion_num
25718,Sasaima,1060200,Frijol,2025,2025B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25718,Sasaima,1010402,Maíz,2022,2022A,Transitorio,"6,00","0,00","0,00","0,00",produccion_num
25718,Sasaima,1010404,Maíz,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25718,Sasaima,1059900,Otras hortalizas,2025,2025B,Transitorio,"7,00","0,00","0,00","0,00",produccion_num
25736,Sesquilé,2040400,Arándano,2022,2022,Permanente,"12,60","0,00","0,00","0,00",produccion_num
25736,Sesquilé,1060500,Haba,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25736,Sesquilé,1060500,Haba,2023,2023A,Transitorio,"2,50","0,00","0,00","0,00",produccion_num
25736,Sesquilé,1080702,Papa,2024,2024A,Transitorio,"55,00","0,00","0,00","0,00",produccion_num
25736,Sesquilé,1080701,Papa,2024,2024A,Transitorio,"1.200,00","0,00","0,00","0,00",produccion_num
25740,Sibaté,2046500,Uchuva,2024,2024,Permanente,"4,00","0,00","0,00","0,00",produccion_num
25743,Silvania,1060600,Habichuela,2025,2025A,Transitorio,"30,00","0,00","0,00","0,00",produccion_num
25743,Silvania,1010402,Maíz,2023,2023B,Transitorio,"230,00","0,00","0,00","0,00",produccion_num
25743,Silvania,1010402,Maíz,2024,2024A,Transitorio,"120,00","0,00","0,00","0,00",produccion_num
25743,Silvania,1052400,Pepino Guiso,2024,2024A,Transitorio,"40,00","0,00","0,00","0,00",produccion_num
25745,Simijaca,1060100,Arveja,2025,2025B,Transitorio,"25,00","0,00","0,00","0,00",produccion_num
25745,Simijaca,2041800,Ciruela,2022,2022,Permanente,"3,00","0,00","0,00","0,00",produccion_num
25745,Simijaca,2041800,Ciruela,2024,2024,Permanente,"3,00","0,00","0,00","0,00",produccion_num
25745,Simijaca,1060200,Frijol,2025,2025B,Transitorio,"30,00","0,00","0,00","0,00",produccion_num
25745,Simijaca,2046500,Uchuva,2020,2020,Permanente,"1,50","0,00","0,00","0,00",produccion_num
25754,Soacha,1050400,Ajo,2023,2023A,Transitorio,"0,64","0,00","0,00","0,00",produccion_num
25754,Soacha,1051100,Cebolla de bulbo,2024,2024B,Transitorio,"0,40","0,00","0,00","0,00",produccion_num
25754,Soacha,1060500,Haba,2023,2023A,Transitorio,"0,30","0,00","0,00","0,00",produccion_num
25754,Soacha,1060500,Haba,2024,2024A,Transitorio,"2,10","0,00","0,00","0,00",produccion_num
25754,Soacha,1060500,Haba,2025,2025A,Transitorio,"1,10","0,00","0,00","0,00",produccion_num
25754,Soacha,1010402,Maíz,2024,2024B,Transitorio,"2,80","0,00","0,00","0,00",produccion_num
25754,Soacha,1080701,Papa,2024,2024A,Transitorio,"469,30","0,00","0,00","0,00",produccion_num
25754,Soacha,2046300,Tomate de árbol,2022,2022,Permanente,"3,00","0,00","0,00","0,00",produccion_num
25758,Sopó,1010402,Maíz,2024,2024A,Transitorio,"18,00","0,00","0,00","0,00",produccion_num
25758,Sopó,1010404,Maíz,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25772,Suesca,1050400,Ajo,2025,2025B,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25772,Suesca,1053000,Zanahoria,2025,2025A,Transitorio,"4,00","0,00","0,00","0,00",produccion_num
25777,Supatá,2030200,Cacao,2025,2025,Permanente,"12,00","0,00","0,00","0,00",produccion_num
25777,Supatá,1010404,Maíz,2024,2024B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25777,Supatá,1059900,Otras hortalizas,2024,2024A,Transitorio,"6,00","0,00","0,00","0,00",produccion_num
25781,Sutatausa,1060100,Arveja,2024,2024A,Transitorio,"18,00","0,00","0,00","0,00",produccion_num
25781,Sutatausa,1060500,Haba,2024,2024A,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25781,Sutatausa,1010402,Maíz,2024,2024A,Transitorio,"7,00","0,00","0,00","0,00",produccion_num
25781,Sutatausa,1080701,Papa,2022,2022B,Transitorio,"120,00","0,00","0,00","0,00",produccion_num
25781,Sutatausa,1080701,Papa,2023,2023B,Transitorio,"90,00","0,00","0,00","0,00",produccion_num
25785,Tabio,2042700,Fresa,2020,2020,Permanente,"8,00","0,00","0,00","0,00",produccion_num
25785,Tabio,1022300,Plantas aromáticas,2020,2020,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25785,Tabio,2046300,Tomate de árbol,2020,2020,Permanente,"3,00","0,00","0,00","0,00",produccion_num
25793,Tausa,2040400,Arándano,2021,2021,Permanente,"81,00","0,00","0,00","0,00",produccion_num
25793,Tausa,2040400,Arándano,2022,2022,Permanente,"81,00","0,00","0,00","0,00",produccion_num
25793,Tausa,1060100,Arveja,2025,2025A,Transitorio,"150,00","0,00","0,00","0,00",produccion_num
25793,Tausa,1051100,Cebolla de bulbo,2025,2025A,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25793,Tausa,2042700,Fresa,2023,2023,Permanente,"1,00","0,00","0,00","0,00",produccion_num
25797,Tena,1060100,Arveja,2025,2025B,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25797,Tena,2043700,Lulo,2019,2019,Permanente,"1,20","0,00","0,00","0,00",produccion_num
25797,Tena,1010402,Maíz,2024,2024A,Transitorio,"6,00","0,00","0,00","0,00",produccion_num
25797,Tena,1010404,Maíz,2024,2024A,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25799,Tenjo,2042400,Durazno o albaricoque,2024,2024,Permanente,"2,60","0,00","0,00","0,00",produccion_num
25799,Tenjo,2042400,Durazno o albaricoque,2025,2025,Permanente,"2,60","0,00","0,00","0,00",produccion_num
25799,Tenjo,2042500,Feijoa,2024,2024,Permanente,"3,20","0,00","0,00","0,00",produccion_num
25799,Tenjo,2042500,Feijoa,2025,2025,Permanente,"3,20","0,00","0,00","0,00",produccion_num
25799,Tenjo,2042700,Fresa,2024,2024,Permanente,"1,80","0,00","0,00","0,00",produccion_num
25805,Tibacuy,1010402,Maíz,2025,2025A,Transitorio,"15,00","0,00","0,00","0,00",produccion_num
25805,Tibacuy,1010404,Maíz,2025,2025A,Transitorio,"11,00","0,00","0,00","0,00",produccion_num
25805,Tibacuy,2070500,Sacha inchi,2024,2024,Permanente,"1,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2042400,Durazno o albaricoque,2021,2021,Permanente,"2,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1060200,Frijol,2024,2024A,Transitorio,"68,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1060200,Frijol,2025,2025A,Transitorio,"50,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2043603,Limón,2023,2023,Permanente,"8,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2043603,Limón,2024,2024,Permanente,"10,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2043603,Limón,2025,2025,Permanente,"10,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1010401,Maíz,2024,2024A,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1010401,Maíz,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1010403,Maíz,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2044700,Mora,2021,2021,Permanente,"3,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1080701,Papa,2024,2024B,Transitorio,"450,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1080701,Papa,2025,2025B,Transitorio,"450,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1052901,Tomate,2024,2024A,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,1052901,Tomate,2025,2025A,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2046300,Tomate de árbol,2021,2021,Permanente,"1,00","0,00","0,00","0,00",produccion_num
25807,Tibirita,2046300,Tomate de árbol,2022,2022,Permanente,"2,00","0,00","0,00","0,00",produccion_num
25815,Tocaima,1050200,Ahuyama,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25815,Tocaima,1010402,Maíz,2024,2024B,Transitorio,"13,00","0,00","0,00","0,00",produccion_num
25815,Tocaima,1010404,Maíz,2024,2024B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25815,Tocaima,1052000,Melón,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25815,Tocaima,1081001,Yuca,2025,2025B,Transitorio,"7,00","0,00","0,00","0,00",produccion_num
25817,Tocancipá,2044700,Mora,2021,2021,Permanente,"1,80","0,00","0,00","0,00",produccion_num
25817,Tocancipá,2029900,"Otros cultivos para condimentos, bebidas medicinales y aromáticas",2021,2021,Permanente,"5,50","0,00","0,00","0,00",produccion_num
25823,Topaipí,2040299,Aguacate,2019,2019,Permanente,"3,50","0,00","0,00","0,00",produccion_num
25823,Topaipí,1060200,Frijol,2025,2025B,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25839,Ubalá,1010402,Maíz,2025,2025A,Transitorio,"95,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1050200,Ahuyama,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1060100,Arveja,2023,2023A,Transitorio,"28,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1060100,Arveja,2023,2023B,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1051000,"Calabacín, calabaza",2024,2024B,Transitorio,"18,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1010402,Maíz,2022,2022B,Transitorio,"45,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1010404,Maíz,2022,2022B,Transitorio,"15,00","0,00","0,00","0,00",produccion_num
25841,Ubaque,1052901,Tomate,2025,2025A,Transitorio,"45,00","0,00","0,00","0,00",produccion_num
25843,Villa de San Diego de Ubaté,2040400,Arándano,2020,2020,Permanente,"2,00","0,00","0,00","0,00",produccion_num
25843,Villa de San Diego de Ubaté,2040400,Arándano,2021,2021,Permanente,"2,00","0,00","0,00","0,00",produccion_num
25843,Villa de San Diego de Ubaté,1051100,Cebolla de bulbo,2024,2024A,Transitorio,"25,00","0,00","0,00","0,00",produccion_num
25843,Villa de San Diego de Ubaté,1051100,Cebolla de bulbo,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25845,Une,2040201,Aguacate,2021,2021,Permanente,"7,00","0,00","0,00","0,00",produccion_num
25845,Une,1051100,Cebolla de bulbo,2022,2022B,Transitorio,"140,00","0,00","0,00","0,00",produccion_num
25845,Une,1051100,Cebolla de bulbo,2023,2023B,Transitorio,"290,00","0,00","0,00","0,00",produccion_num
25845,Une,1052500,Pimentón,2023,2023B,Transitorio,"3,50","0,00","0,00","0,00",produccion_num
25845,Une,1052901,Tomate,2023,2023B,Transitorio,"14,50","0,00","0,00","0,00",produccion_num
25851,Útica,1010401,Maíz,2022,2022B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25851,Útica,1010401,Maíz,2023,2023B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25851,Útica,1010402,Maíz,2023,2023A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25851,Útica,1010403,Maíz,2022,2022B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25862,Vergara,2040201,Aguacate,2020,2020,Permanente,"10,00","0,00","0,00","0,00",produccion_num
25862,Vergara,1060200,Frijol,2025,2025B,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25862,Vergara,2043603,Limón,2020,2020,Permanente,"10,00","0,00","0,00","0,00",produccion_num
25862,Vergara,2043603,Limón,2021,2021,Permanente,"20,00","0,00","0,00","0,00",produccion_num
25862,Vergara,1010402,Maíz,2025,2025B,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25862,Vergara,1059900,Otras hortalizas,2025,2025B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25867,Vianí,2040201,Aguacate,2020,2020,Permanente,"4,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1080200,Arracacha,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1060100,Arveja,2022,2022A,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1060100,Arveja,2024,2024B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1060100,Arveja,2025,2025B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25867,Vianí,2030200,Cacao,2022,2022,Permanente,"0,40","0,00","0,00","0,00",produccion_num
25867,Vianí,1060200,Frijol,2025,2025B,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1051800,Guatila,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1060600,Habichuela,2024,2024B,Transitorio,"4,50","0,00","0,00","0,00",produccion_num
25867,Vianí,2043603,Limón,2021,2021,Permanente,"0,50","0,00","0,00","0,00",produccion_num
25867,Vianí,1010402,Maíz,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25867,Vianí,2044500,Maracuyá,2021,2021,Permanente,"2,00","0,00","0,00","0,00",produccion_num
25867,Vianí,2044999,Naranja,2022,2022,Permanente,"3,90","0,00","0,00","0,00",produccion_num
25867,Vianí,1022300,Plantas aromáticas,2024,2024,Transitorio,"1,50","0,00","0,00","0,00",produccion_num
25867,Vianí,2022800,Sábila,2019,2019,Permanente,"1,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1052901,Tomate,2023,2023B,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
25867,Vianí,1052901,Tomate,2024,2024B,Transitorio,"3,50","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010402,Maíz,2022,2022A,Transitorio,"37,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010402,Maíz,2023,2023A,Transitorio,"50,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010402,Maíz,2024,2024A,Transitorio,"70,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010402,Maíz,2025,2025A,Transitorio,"65,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010404,Maíz,2022,2022A,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010404,Maíz,2023,2023A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010404,Maíz,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",produccion_num
25873,Villapinzón,1010404,Maíz,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25875,Villeta,1010404,Maíz,2023,2023A,Transitorio,"70,00","0,00","0,00","0,00",produccion_num
25875,Villeta,1052901,Tomate,2023,2023A,Transitorio,"15,00","0,00","0,00","0,00",produccion_num
25878,Viotá,2043603,Limón,2022,2022,Permanente,"17,00","0,00","0,00","0,00",produccion_num
25878,Viotá,2043603,Limón,2023,2023,Permanente,"17,00","0,00","0,00","0,00",produccion_num
25878,Viotá,1010402,Maíz,2025,2025A,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25878,Viotá,1081001,Yuca,2025,2025B,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
25885,Yacopí,2043500,Lima,2020,2020,Permanente,"49,00","0,00","0,00","0,00",produccion_num
25885,Yacopí,1010403,Maíz,2024,2024B,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
25885,Yacopí,1010403,Maíz,2025,2025B,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
25899,Zipaquirá,1010402,Maíz,2023,2023A,Transitorio,"20,00","0,00","0,00","0,00",produccion_num
25899,Zipaquirá,1010402,Maíz,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1010102,Arroz,2025,2025A,Transitorio,"80,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1021400,Jengibre,2022,2022A,Transitorio,"8,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1021400,Jengibre,2023,2023B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1021400,Jengibre,2024,2024A,Transitorio,"10,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1080400,"Malanga, achín, yota, papa china, bore",2025,2025A,Transitorio,"25,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1080400,"Malanga, achín, yota, papa china, bore",2025,2025B,Transitorio,"28,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1081001,Yuca,2024,2024A,Transitorio,"450,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1081001,Yuca,2025,2025A,Transitorio,"16,00","0,00","0,00","0,00",produccion_num
27001,Quibdó,1081001,Yuca,2025,2025B,Transitorio,"12,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010102,Arroz,2023,2023A,Transitorio,"122,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010102,Arroz,2025,2025A,Transitorio,"235,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010103,Arroz,2025,2025A,Transitorio,"70,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010402,Maíz,2023,2023A,Transitorio,"193,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010402,Maíz,2024,2024A,Transitorio,"193,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1010402,Maíz,2025,2025A,Transitorio,"265,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1080699,Ñame,2022,2022A,Transitorio,"90,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1080699,Ñame,2023,2023A,Transitorio,"130,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1080699,Ñame,2024,2024A,Transitorio,"130,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1080699,Ñame,2025,2025A,Transitorio,"100,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1081001,Yuca,2022,2022A,Transitorio,"80,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1081001,Yuca,2023,2023A,Transitorio,"210,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1081001,Yuca,2024,2024A,Transitorio,"210,00","0,00","0,00","0,00",produccion_num
27006,Acandí,1081001,Yuca,2025,2025A,Transitorio,"180,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,2043602,Limón,2023,2023,Permanente,"100,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,2043602,Limón,2024,2024,Permanente,"201,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,2043602,Limón,2025,2025,Permanente,"201,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,1010402,Maíz,2023,2023B,Transitorio,"100,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,1080699,Ñame,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27025,Alto Baudó,1081001,Yuca,2025,2025B,Transitorio,"5,00","0,00","0,00","0,00",produccion_num
27050,Atrato,2040902,Banano,2025,2025,Permanente,"300,00","0,00","0,00","0,00",produccion_num
27050,Atrato,1010404,Maíz,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",produccion_num
27050,Atrato,1080400,"Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"45,00","0,00","0,00","0,00",produccion_num
27073,Bagadó,2043700,Lulo,2022,2022,Permanente,"2,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,2043603,Limón,2022,2022,Permanente,"2,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,2043603,Limón,2023,2023,Permanente,"3,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,2043603,Limón,2024,2024,Permanente,"3,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1010402,Maíz,2022,2022A,Transitorio,"12,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080400,"Malanga, achín, yota, papa china, bore",2022,2022A,Transitorio,"7,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080400,"Malanga, achín, yota, papa china, bore",2023,2023A,Transitorio,"7,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080400,"Malanga, achín, yota, papa china, bore",2024,2024A,Transitorio,"3,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080400,"Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080699,Ñame,2022,2022A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080699,Ñame,2023,2023A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080699,Ñame,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1080699,Ñame,2024,2024B,Transitorio,"1,00","0,00","0,00","0,00",produccion_num
27075,Bahía Solano,1081001,Yuca,2022,2022A,Transitorio,"24,00","0,00","0,00","0,00",produccion_num
